"inventory","year","listings","city","median"
2.7,2008,414,"Midland",180500
3.2,2008,493,"Midland",170000
3.5,2008,522,"Midland",166300
3.8,2008,558,"Midland",175000
3.9,2009,565,"Midland",166700
3.9,2009,544,"Midland",170000
4.1,2009,555,"Midland",169400
4.1,2009,534,"Midland",174400
4.4,2009,553,"Midland",176800
4.3,2009,538,"Midland",191800
4.4,2009,544,"Midland",167300
4.5,2009,548,"Midland",168500
4.6,2009,553,"Midland",164800
4.7,2009,557,"Midland",165500
4.4,2009,541,"Midland",161700
4.3,2009,522,"Midland",168900
4.1,2010,501,"Midland",167500
0,2010,0,"Midland",175400
4,2010,502,"Midland",162300
5.5,2010,699,"Midland",162800
3.8,2010,495,"Midland",171800
6.1,2010,804,"Midland",174000
6.5,2010,841,"Midland",192000
6.5,2010,825,"Midland",174700
6.3,2010,798,"Midland",189100
6.2,2010,778,"Midland",170600
5.8,2010,719,"Midland",180000
5.2,2010,651,"Midland",185000
5.2,2011,663,"Midland",176200
5,2011,642,"Midland",178800
4.9,2011,628,"Midland",186900
4.9,2011,633,"Midland",148500
4.6,2011,599,"Midland",194500
4.8,2011,624,"Midland",186700
5.1,2011,666,"Midland",190000
5.1,2011,696,"Midland",196200
4.7,2011,663,"Midland",2e+05
4.2,2011,599,"Midland",176000
3.9,2011,560,"Midland",202100
3.3,2011,475,"Midland",184000
3,2012,433,"Midland",203900
2.6,2012,386,"Midland",185700
2.3,2012,344,"Midland",196000
2.6,2012,380,"Midland",201900
3.1,2012,456,"Midland",231600
3.4,2012,514,"Midland",206700
3.7,2012,571,"Midland",190500
3.9,2012,593,"Midland",218900
3.6,2012,551,"Midland",201000
3.5,2012,539,"Midland",222400
3.2,2012,503,"Midland",212500
2.8,2012,450,"Midland",214500
2.9,2013,451,"Midland",216200
2.2,2013,349,"Midland",226000
2,2013,327,"Midland",177100
2.2,2013,348,"Midland",211500
2.4,2013,379,"Midland",230600
2.4,2013,392,"Midland",229700
2.7,2013,434,"Midland",231400
3.2,2013,505,"Midland",246800
3.1,2013,487,"Midland",244000
3.3,2013,514,"Midland",225800
3.4,2013,541,"Midland",235200
3.2,2013,496,"Midland",235700
3.4,2014,533,"Midland",251500
3.1,2014,493,"Midland",233300
1.8,2014,274,"Midland",230800
3.6,2014,546,"Midland",227000
3.6,2014,550,"Midland",240400
3.5,2014,550,"Midland",283100
3.4,2014,542,"Midland",247900
3.7,2014,590,"Midland",249200
3.6,2014,587,"Midland",246800
3.9,2014,650,"Midland",260300
3.8,2014,629,"Midland",250000
3.8,2014,653,"Midland",237500
5,2015,840,"Midland",235900
5.3,2015,866,"Midland",231800
5.3,2015,853,"Midland",235700
3.1,2015,500,"Midland",234400
2.7,2015,434,"Midland",244200
4.9,2015,797,"Midland",257700
5.8,2000,2063,"Montgomery County",126400
6,2000,2148,"Montgomery County",135500
6.2,2000,2251,"Montgomery County",120700
6.4,2000,2373,"Montgomery County",122500
6.6,2000,2447,"Montgomery County",131900
6.7,2000,2497,"Montgomery County",135700
6.8,2000,2561,"Montgomery County",147200
6.8,2000,2538,"Montgomery County",135200
6.7,2000,2528,"Montgomery County",132300
6.7,2000,2502,"Montgomery County",128800
6.5,2000,2429,"Montgomery County",125000
6,2000,2280,"Montgomery County",131100
6.7,2001,2498,"Montgomery County",128600
7,2001,2582,"Montgomery County",127000
7.6,2001,2788,"Montgomery County",126000
7.8,2001,2851,"Montgomery County",139500
7.8,2001,2876,"Montgomery County",144400
7.9,2001,2882,"Montgomery County",139500
7.9,2001,2930,"Montgomery County",138100
7.6,2001,2834,"Montgomery County",139200
7.6,2001,2825,"Montgomery County",128400
7.4,2001,2751,"Montgomery County",137600
6.8,2001,2580,"Montgomery County",141200
7.1,2002,2725,"Montgomery County",131900
7.5,2002,2874,"Montgomery County",141200
7.7,2002,2967,"Montgomery County",138700
7.9,2002,3084,"Montgomery County",139100
8,2002,3158,"Montgomery County",141300
8.5,2002,3347,"Montgomery County",146700
8.5,2002,3376,"Montgomery County",141600
8.7,2002,3429,"Montgomery County",137400
8.3,2002,3343,"Montgomery County",140800
8.3,2002,3401,"Montgomery County",135300
8.3,2002,3386,"Montgomery County",138700
8.1,2002,3268,"Montgomery County",140000
8.2,2003,3353,"Montgomery County",131300
8.6,2003,3502,"Montgomery County",143300
8.7,2003,3570,"Montgomery County",142600
8.9,2003,3659,"Montgomery County",143300
8.8,2003,3648,"Montgomery County",142600
8.6,2003,3689,"Montgomery County",157500
8.7,2003,3777,"Montgomery County",153000
8.4,2003,3732,"Montgomery County",148600
8.4,2003,3751,"Montgomery County",135600
8.2,2003,3734,"Montgomery County",133000
8,2003,3683,"Montgomery County",133700
7.2,2003,3385,"Montgomery County",140600
7.5,2004,3536,"Montgomery County",122400
7.6,2004,3631,"Montgomery County",139800
7.6,2004,3754,"Montgomery County",137200
7.9,2004,3968,"Montgomery County",144400
7.9,2004,3973,"Montgomery County",141400
7.7,2004,3915,"Montgomery County",158100
7.6,2004,3909,"Montgomery County",155500
7.5,2004,3877,"Montgomery County",145500
7.5,2004,3900,"Montgomery County",138100
7.4,2004,3855,"Montgomery County",135500
7.2,2004,3758,"Montgomery County",141500
6.7,2004,3562,"Montgomery County",149600
6.9,2005,3670,"Montgomery County",138400
6.9,2005,3717,"Montgomery County",147100
7.2,2005,3814,"Montgomery County",152800
7.3,2005,3935,"Montgomery County",160400
7.2,2005,3968,"Montgomery County",162600
7,2005,3929,"Montgomery County",166700
6.7,2005,3829,"Montgomery County",159400
6.4,2005,3794,"Montgomery County",161100
6.1,2005,3642,"Montgomery County",160000
5.9,2005,3564,"Montgomery County",152300
5.5,2005,3410,"Montgomery County",154200
5.2,2005,3248,"Montgomery County",159800
5.3,2006,3345,"Montgomery County",152800
5.3,2006,3354,"Montgomery County",155200
5.3,2006,3418,"Montgomery County",156700
5.5,2006,3572,"Montgomery County",157200
5.4,2006,3611,"Montgomery County",172400
5.4,2006,3652,"Montgomery County",171300
5.4,2006,3698,"Montgomery County",171600
5.3,2006,3638,"Montgomery County",164900
5.2,2006,3589,"Montgomery County",162600
5.2,2006,3578,"Montgomery County",157900
5.1,2006,3598,"Montgomery County",160400
4.7,2006,3331,"Montgomery County",161300
4.8,2007,3400,"Montgomery County",157200
4.9,2007,3505,"Montgomery County",159000
5.1,2007,3676,"Montgomery County",166700
5.3,2007,3839,"Montgomery County",168700
5.5,2007,3967,"Montgomery County",175100
5.8,2007,4115,"Montgomery County",179600
5.6,2007,3937,"Montgomery County",185600
5.5,2007,3902,"Montgomery County",175400
5.6,2007,3942,"Montgomery County",171700
5.7,2007,3947,"Montgomery County",166700
5.6,2007,3824,"Montgomery County",171700
5.4,2007,3639,"Montgomery County",167200
5.6,2008,3691,"Montgomery County",168600
5.6,2008,3688,"Montgomery County",170200
5.9,2008,3838,"Montgomery County",171000
6.2,2008,3950,"Montgomery County",169500
6.4,2008,4000,"Montgomery County",187100
6.7,2008,4124,"Montgomery County",196300
6.8,2008,4099,"Montgomery County",175500
6.6,2008,3852,"Montgomery County",177900
6.6,2008,3751,"Montgomery County",180600
6.6,2008,3707,"Montgomery County",160300
6.6,2008,3547,"Montgomery County",161700
6.2,2008,3296,"Montgomery County",171700
6.5,2009,3419,"Montgomery County",146000
6.9,2009,3528,"Montgomery County",167500
7.4,2009,3706,"Montgomery County",168400
7.5,2009,3654,"Montgomery County",181900
7.7,2009,3670,"Montgomery County",186100
8,2009,3770,"Montgomery County",190700
7.7,2009,3638,"Montgomery County",191700
7.7,2009,3541,"Montgomery County",195300
7.2,2009,3381,"Montgomery County",170900
6.9,2009,3317,"Montgomery County",169800
6.7,2009,3271,"Montgomery County",166300
6.2,2009,3080,"Montgomery County",181900
6.7,2010,3298,"Montgomery County",158800
7,2010,3470,"Montgomery County",170300
7.3,2010,3674,"Montgomery County",177400
7.3,2010,3772,"Montgomery County",175000
7.5,2010,3936,"Montgomery County",176600
8,2010,4216,"Montgomery County",179800
8.2,2010,4248,"Montgomery County",189000
8.2,2010,4202,"Montgomery County",185700
8.1,2010,4090,"Montgomery County",195000
7.7,2010,3859,"Montgomery County",182900
7.5,2010,3712,"Montgomery County",178100
7.1,2010,3500,"Montgomery County",174100
7.1,2011,3533,"Montgomery County",174200
7.3,2011,3638,"Montgomery County",179100
7.8,2011,3886,"Montgomery County",183100
8.1,2011,3967,"Montgomery County",182400
8.2,2011,3996,"Montgomery County",183700
8,2011,3901,"Montgomery County",192600
7.8,2011,3833,"Montgomery County",197100
7.2,2011,3595,"Montgomery County",194900
6.9,2011,3525,"Montgomery County",177000
6.6,2011,3353,"Montgomery County",179600
6.4,2011,3230,"Montgomery County",174400
6,2011,3066,"Montgomery County",185600
6,2012,3070,"Montgomery County",165300
6.1,2012,3112,"Montgomery County",175200
6.2,2012,3185,"Montgomery County",192600
6.2,2012,3182,"Montgomery County",194500
6.1,2012,3249,"Montgomery County",193700
6,2012,3274,"Montgomery County",212700
5.9,2012,3215,"Montgomery County",199800
5.5,2012,3045,"Montgomery County",198800
5.2,2012,2960,"Montgomery County",187700
4.8,2012,2794,"Montgomery County",188800
4.5,2012,2674,"Montgomery County",190000
4.1,2012,2425,"Montgomery County",200300
4.1,2013,2466,"Montgomery County",183700
4,2013,2433,"Montgomery County",185900
4,2013,2492,"Montgomery County",203200
4,2013,2526,"Montgomery County",214800
3.9,2013,2551,"Montgomery County",206000
3.8,2013,2536,"Montgomery County",237100
3.7,2013,2542,"Montgomery County",223300
3.7,2013,2578,"Montgomery County",218700
3.6,2013,2507,"Montgomery County",205300
3.3,2013,2361,"Montgomery County",212600
3.1,2013,2228,"Montgomery County",219900
2.8,2013,2035,"Montgomery County",211300
2.8,2014,2036,"Montgomery County",215200
2.8,2014,2052,"Montgomery County",224700
2.9,2014,2122,"Montgomery County",221900
3,2014,2195,"Montgomery County",232000
3.2,2014,2343,"Montgomery County",233900
3.4,2014,2502,"Montgomery County",251100
3.5,2014,2611,"Montgomery County",245500
3.4,2014,2534,"Montgomery County",245100
3.4,2014,2502,"Montgomery County",226800
3.3,2014,2489,"Montgomery County",219400
3.3,2014,2436,"Montgomery County",225300
3.1,2014,2332,"Montgomery County",241500
3.3,2015,2507,"Montgomery County",213200
3.5,2015,2649,"Montgomery County",232000
3.8,2015,2864,"Montgomery County",230300
3.9,2015,2960,"Montgomery County",241900
4,2015,3033,"Montgomery County",246900
4.3,2015,3305,"Montgomery County",256300
4.5,2015,3495,"Montgomery County",252600
2,2002,66,"Nacogdoches",65000
6.7,2003,222,"Nacogdoches",66200
7.3,2003,236,"Nacogdoches",85000
1.9,2003,61,"Nacogdoches",95000
2,2003,62,"Nacogdoches",90000
1.8,2003,54,"Nacogdoches",98300
8.6,2003,253,"Nacogdoches",113300
8.3,2003,253,"Nacogdoches",89400
8.4,2003,253,"Nacogdoches",80000
7.1,2003,215,"Nacogdoches",108000
7.7,2003,238,"Nacogdoches",90000
21.1,2003,671,"Nacogdoches",95000
7.5,2004,234,"Nacogdoches",122000
6,2005,202,"Nacogdoches",125000
6.2,2005,214,"Nacogdoches",54000
6.9,2005,232,"Nacogdoches",55000
7,2005,232,"Nacogdoches",55800
4.9,2005,182,"Nacogdoches",110000
4.4,2005,168,"Nacogdoches",65000
4.7,2006,189,"Nacogdoches",146000
4.7,2006,189,"Nacogdoches",114300
5,2006,198,"Nacogdoches",116000
4.8,2006,196,"Nacogdoches",108600
4.3,2007,182,"Nacogdoches",103300
5.1,2007,205,"Nacogdoches",135000
6,2007,223,"Nacogdoches",136700
6.6,2007,244,"Nacogdoches",141700
6.3,2007,221,"Nacogdoches",85000
6.5,2007,220,"Nacogdoches",135000
8.9,2008,295,"Nacogdoches",150000
9,2008,296,"Nacogdoches",130000
9,2008,297,"Nacogdoches",116000
9.4,2008,315,"Nacogdoches",106200
9.2,2008,312,"Nacogdoches",128000
8.9,2008,292,"Nacogdoches",116700
8.6,2008,282,"Nacogdoches",104000
8.1,2008,256,"Nacogdoches",121400
7.5,2008,233,"Nacogdoches",145000
6.5,2008,201,"Nacogdoches",142900
7.9,2008,240,"Nacogdoches",120000
8.2,2008,250,"Nacogdoches",125000
7.7,2009,232,"Nacogdoches",120000
8.6,2009,251,"Nacogdoches",98300
8.6,2009,247,"Nacogdoches",121400
9.2,2009,257,"Nacogdoches",153300
9.8,2009,253,"Nacogdoches",130000
9.5,2009,257,"Nacogdoches",118900
9.2,2009,267,"Nacogdoches",91700
8.1,2009,237,"Nacogdoches",126000
7.8,2009,226,"Nacogdoches",108000
7.8,2009,228,"Nacogdoches",137500
8.3,2009,247,"Nacogdoches",133300
8.1,2009,244,"Nacogdoches",135000
7.3,2010,228,"Nacogdoches",75000
8.2,2010,281,"Nacogdoches",162000
8.1,2010,289,"Nacogdoches",120000
8.5,2010,298,"Nacogdoches",120000
8.6,2010,276,"Nacogdoches",127100
7.3,2010,248,"Nacogdoches",150000
7.2,2010,245,"Nacogdoches",120000
7.5,2010,249,"Nacogdoches",135000
7.4,2010,249,"Nacogdoches",126700
7,2010,234,"Nacogdoches",134000
7,2011,233,"Nacogdoches",128000
7.2,2011,235,"Nacogdoches",97500
8.3,2011,268,"Nacogdoches",165000
9.2,2011,279,"Nacogdoches",125000
9,2011,262,"Nacogdoches",110000
9.5,2011,277,"Nacogdoches",140000
9.8,2011,293,"Nacogdoches",142900
10.6,2011,303,"Nacogdoches",135700
10,2011,288,"Nacogdoches",123300
9.3,2011,264,"Nacogdoches",116700
9.7,2011,265,"Nacogdoches",141700
8.8,2011,237,"Nacogdoches",90000
8.6,2012,227,"Nacogdoches",144000
8.6,2012,229,"Nacogdoches",130000
8.1,2012,221,"Nacogdoches",143300
8,2012,226,"Nacogdoches",140000
8.1,2012,237,"Nacogdoches",113300
8.5,2012,239,"Nacogdoches",118300
8.4,2012,239,"Nacogdoches",153300
9,2012,252,"Nacogdoches",155000
9.1,2012,249,"Nacogdoches",155000
9.3,2012,254,"Nacogdoches",140000
9.4,2012,259,"Nacogdoches",140000
9.1,2012,247,"Nacogdoches",172500
9.3,2013,259,"Nacogdoches",126000
10.1,2013,274,"Nacogdoches",134000
10.5,2013,286,"Nacogdoches",150000
10.2,2013,277,"Nacogdoches",146700
10.5,2013,286,"Nacogdoches",132900
10.1,2013,286,"Nacogdoches",136700
9.7,2013,285,"Nacogdoches",142900
9.7,2013,278,"Nacogdoches",112500
9.5,2013,275,"Nacogdoches",130000
9.5,2013,276,"Nacogdoches",110000
9.3,2013,266,"Nacogdoches",1e+05
8.5,2013,253,"Nacogdoches",168000
9.4,2014,274,"Nacogdoches",85000
9.6,2014,275,"Nacogdoches",150000
10.3,2014,289,"Nacogdoches",142500
9.9,2014,277,"Nacogdoches",150000
10.2,2014,283,"Nacogdoches",107500
10.6,2014,290,"Nacogdoches",136700
11,2014,292,"Nacogdoches",162500
11.3,2014,303,"Nacogdoches",146700
11.6,2014,309,"Nacogdoches",155000
12.2,2014,334,"Nacogdoches",165000
11.5,2014,314,"Nacogdoches",130000
10.5,2014,283,"Nacogdoches",152500
10.5,2015,284,"Nacogdoches",140000
10.2,2015,277,"Nacogdoches",185000
9.4,2015,264,"Nacogdoches",154300
9.5,2015,272,"Nacogdoches",120000
9.6,2015,274,"Nacogdoches",153300
10.2,2015,291,"Nacogdoches",140000
10.4,2015,289,"Nacogdoches",162500
3.8,2000,2205,"NE Tarrant County",137300
3.7,2000,2170,"NE Tarrant County",131600
3.4,2000,2019,"NE Tarrant County",133100
3.3,2000,2010,"NE Tarrant County",132800
3.3,2000,2045,"NE Tarrant County",135500
3.5,2000,2094,"NE Tarrant County",142000
3.8,2000,2240,"NE Tarrant County",141000
3.6,2000,2149,"NE Tarrant County",144000
3.6,2000,2154,"NE Tarrant County",136900
3.7,2000,2208,"NE Tarrant County",135000
3.6,2000,2184,"NE Tarrant County",142700
3.5,2000,2086,"NE Tarrant County",144800
3.6,2001,2171,"NE Tarrant County",143000
3.6,2001,2183,"NE Tarrant County",139400
3.8,2001,2334,"NE Tarrant County",140300
4.1,2001,2484,"NE Tarrant County",142500
4.2,2001,2554,"NE Tarrant County",142600
4.2,2001,2600,"NE Tarrant County",152100
4.1,2001,2589,"NE Tarrant County",157900
4.1,2001,2606,"NE Tarrant County",148300
4.2,2001,2681,"NE Tarrant County",143200
4.4,2001,2764,"NE Tarrant County",132300
4.2,2001,2636,"NE Tarrant County",145800
3.9,2001,2488,"NE Tarrant County",142200
4.3,2002,2762,"NE Tarrant County",142600
4.4,2002,2813,"NE Tarrant County",139900
4.7,2002,2927,"NE Tarrant County",148900
4.9,2002,3074,"NE Tarrant County",140900
5.1,2002,3186,"NE Tarrant County",151800
5.1,2002,3213,"NE Tarrant County",154800
5.3,2002,3320,"NE Tarrant County",162400
5.4,2002,3389,"NE Tarrant County",155200
5.6,2002,3516,"NE Tarrant County",142000
5.5,2002,3496,"NE Tarrant County",146700
5.2,2002,3343,"NE Tarrant County",144200
4.7,2002,3088,"NE Tarrant County",151600
5.3,2003,3451,"NE Tarrant County",140700
5.5,2003,3623,"NE Tarrant County",145700
6,2003,3948,"NE Tarrant County",149400
6.1,2003,4016,"NE Tarrant County",148100
6.4,2003,4172,"NE Tarrant County",153300
6.5,2003,4289,"NE Tarrant County",155800
6.4,2003,4226,"NE Tarrant County",154900
6.1,2003,4081,"NE Tarrant County",160500
6,2003,4081,"NE Tarrant County",152700
6,2003,4048,"NE Tarrant County",145200
5.8,2003,3924,"NE Tarrant County",145300
5.6,2003,3785,"NE Tarrant County",158000
5.8,2004,3907,"NE Tarrant County",145200
6,2004,4054,"NE Tarrant County",140700
6.1,2004,4182,"NE Tarrant County",146400
6,2004,4163,"NE Tarrant County",147700
6.1,2004,4300,"NE Tarrant County",154500
6,2004,4360,"NE Tarrant County",160200
5.9,2004,4272,"NE Tarrant County",159000
5.7,2004,4122,"NE Tarrant County",158900
5.5,2004,3967,"NE Tarrant County",152100
5.4,2004,3932,"NE Tarrant County",149600
5.2,2004,3860,"NE Tarrant County",157100
4.8,2004,3622,"NE Tarrant County",155800
5.2,2005,3916,"NE Tarrant County",154200
5.3,2005,4004,"NE Tarrant County",149000
5.4,2005,4115,"NE Tarrant County",151900
5.6,2005,4249,"NE Tarrant County",153300
5.7,2005,4300,"NE Tarrant County",163500
5.6,2005,4280,"NE Tarrant County",166600
5.3,2005,4088,"NE Tarrant County",168300
4.7,2005,3726,"NE Tarrant County",159300
4.5,2005,3641,"NE Tarrant County",157100
4.5,2005,3592,"NE Tarrant County",166900
4.2,2005,3400,"NE Tarrant County",156000
4.6,2006,3686,"NE Tarrant County",148500
4.7,2006,3764,"NE Tarrant County",155700
4.8,2006,3885,"NE Tarrant County",155200
5,2006,4043,"NE Tarrant County",152000
5,2006,4084,"NE Tarrant County",162300
5,2006,4141,"NE Tarrant County",172600
5,2006,4138,"NE Tarrant County",162500
4.9,2006,4070,"NE Tarrant County",167700
4.9,2006,3991,"NE Tarrant County",156400
4.7,2006,3845,"NE Tarrant County",155800
4.5,2006,3722,"NE Tarrant County",157400
4.2,2006,3450,"NE Tarrant County",162900
4.3,2007,3518,"NE Tarrant County",155400
4.4,2007,3602,"NE Tarrant County",156900
4.8,2007,3897,"NE Tarrant County",155400
4.9,2007,4004,"NE Tarrant County",161700
5,2007,4079,"NE Tarrant County",171700
5.1,2007,4110,"NE Tarrant County",169600
5.2,2007,4110,"NE Tarrant County",171000
5.1,2007,3980,"NE Tarrant County",173300
5.1,2007,3943,"NE Tarrant County",163800
5.1,2007,3853,"NE Tarrant County",161900
4.9,2007,3664,"NE Tarrant County",165200
4.5,2007,3330,"NE Tarrant County",161700
4.9,2008,3603,"NE Tarrant County",155900
5.1,2008,3707,"NE Tarrant County",164100
5.4,2008,3867,"NE Tarrant County",159100
5.4,2008,3839,"NE Tarrant County",156800
5.6,2008,3900,"NE Tarrant County",174900
5.8,2008,3986,"NE Tarrant County",179100
5.6,2008,3832,"NE Tarrant County",166900
5.4,2008,3655,"NE Tarrant County",173700
5.1,2008,3434,"NE Tarrant County",159000
5.1,2008,3373,"NE Tarrant County",162200
5.2,2008,3314,"NE Tarrant County",158200
4.8,2008,3021,"NE Tarrant County",164200
5.2,2009,3247,"NE Tarrant County",147600
5.5,2009,3389,"NE Tarrant County",158700
5.9,2009,3557,"NE Tarrant County",154600
6.4,2009,3738,"NE Tarrant County",160300
6.5,2009,3723,"NE Tarrant County",164400
6.1,2009,3416,"NE Tarrant County",173500
6.2,2009,3415,"NE Tarrant County",169100
6.2,2009,3310,"NE Tarrant County",172600
5.8,2009,3100,"NE Tarrant County",155700
5.4,2009,2933,"NE Tarrant County",152600
5.2,2009,2906,"NE Tarrant County",155700
5,2009,2764,"NE Tarrant County",159700
5.1,2010,2880,"NE Tarrant County",176100
5.5,2010,3082,"NE Tarrant County",159800
5.8,2010,3348,"NE Tarrant County",158100
5.7,2010,3366,"NE Tarrant County",161100
5.9,2010,3583,"NE Tarrant County",166700
6.4,2010,3826,"NE Tarrant County",172000
6.7,2010,3945,"NE Tarrant County",188500
6.6,2010,3822,"NE Tarrant County",187500
6.4,2010,3646,"NE Tarrant County",173000
6.4,2010,3522,"NE Tarrant County",161800
6.2,2010,3345,"NE Tarrant County",159800
5.8,2010,3080,"NE Tarrant County",178400
5.9,2011,3142,"NE Tarrant County",161100
6.1,2011,3191,"NE Tarrant County",165200
6.4,2011,3310,"NE Tarrant County",153300
6.6,2011,3316,"NE Tarrant County",163400
6.9,2011,3416,"NE Tarrant County",164300
6.7,2011,3375,"NE Tarrant County",177300
6.6,2011,3352,"NE Tarrant County",170200
5.8,2011,3041,"NE Tarrant County",174200
5.4,2011,2845,"NE Tarrant County",165800
5,2011,2661,"NE Tarrant County",167700
4.6,2011,2497,"NE Tarrant County",165400
4.1,2011,2259,"NE Tarrant County",175400
4.1,2012,2243,"NE Tarrant County",166200
4.3,2012,2420,"NE Tarrant County",165500
4.4,2012,2456,"NE Tarrant County",177600
4.3,2012,2467,"NE Tarrant County",170700
4.4,2012,2555,"NE Tarrant County",180500
4.3,2012,2550,"NE Tarrant County",183300
4,2012,2428,"NE Tarrant County",180200
3.6,2012,2254,"NE Tarrant County",187000
3.5,2012,2168,"NE Tarrant County",175600
3.1,2012,2002,"NE Tarrant County",175700
2.9,2012,1894,"NE Tarrant County",167400
2.6,2012,1685,"NE Tarrant County",172300
2.5,2013,1648,"NE Tarrant County",164100
2.5,2013,1662,"NE Tarrant County",179200
2.4,2013,1650,"NE Tarrant County",182100
2.3,2013,1598,"NE Tarrant County",181100
2.4,2013,1756,"NE Tarrant County",197100
2.5,2013,1851,"NE Tarrant County",197100
2.5,2013,1898,"NE Tarrant County",198100
2.4,2013,1807,"NE Tarrant County",188100
2.2,2013,1685,"NE Tarrant County",191200
2,2013,1590,"NE Tarrant County",188500
1.9,2013,1457,"NE Tarrant County",180000
1.6,2013,1248,"NE Tarrant County",192700
1.6,2014,1261,"NE Tarrant County",172100
1.7,2014,1339,"NE Tarrant County",186600
